discipline_title,slug_game,city_host,country_host,continent_host,event_title,event_gender,medal_type,participant_type,participant_title,athlete_url,athlete_full_name,country_name,country_code,country_3_letter_code
Rowing,amsterdam-1928,Amsterdam,Netherlands,Europe,double sculls 2x men,Men,BRONZE,GameTeam,Austria team,https://olympics.com/en/athletes/leo-losert,Leo LOSERT,Austria,AT,AUT
Rowing,amsterdam-1928,Amsterdam,Netherlands,Europe,double sculls 2x men,Men,BRONZE,GameTeam,Austria team,https://olympics.com/en/athletes/viktor-flessl,Viktor FLESSL,Austria,AT,AUT
Rowing,amsterdam-1928,Amsterdam,Netherlands,Europe,four without coxswain 4 men,Men,GOLD,GameTeam,Great Britain team,,,Great Britain,GB,GBR
Rowing,amsterdam-1928,Amsterdam,Netherlands,Europe,four without coxswain 4 men,Men,SILVER,GameTeam,United States team,,,United States of America,US,USA
Rowing,amsterdam-1928,Amsterdam,Netherlands,Europe,four without coxswain 4 men,Men,BRONZE,GameTeam,Italy team,,,Italy,IT,ITA
Rowing,amsterdam-1928,Amsterdam,Netherlands,Europe,four-oared shell with coxswain men,Men,GOLD,GameTeam,Italy team,,,Italy,IT,ITA
Rowing,amsterdam-1928,Amsterdam,Netherlands,Europe,four-oared shell with coxswain men,Men,SILVER,GameTeam,Switzerland team,,,Switzerland,CH,SUI
Rowing,amsterdam-1928,Amsterdam,Netherlands,Europe,four-oared shell with coxswain men,Men,BRONZE,GameTeam,Poland team,,,Poland,PL,POL
Rowing,amsterdam-1928,Amsterdam,Netherlands,Europe,single sculls 1x men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/henry-robert-pearce,Henry Robert PEARCE,Australia,AU,AUS
Rowing,amsterdam-1928,Amsterdam,Netherlands,Europe,single sculls 1x men,Men,SILVER,Athlete,,,Ken Myers,United States of America,US,USA
Rowing,amsterdam-1928,Amsterdam,Netherlands,Europe,single sculls 1x men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/theodore-david-anthony-collet,Theodore David Anthony COLLET,Great Britain,GB,GBR
Rowing,amsterdam-1928,Amsterdam,Netherlands,Europe,pair without coxswain 2 men,Men,GOLD,GameTeam,Germany team,https://olympics.com/en/athletes/bruno-muller,Bruno MÜLLER,Germany,DE,GER
Rowing,amsterdam-1928,Amsterdam,Netherlands,Europe,pair without coxswain 2 men,Men,GOLD,GameTeam,Germany team,https://olympics.com/en/athletes/kurt-moschter,Kurt MÖSCHTER,Germany,DE,GER
Rowing,amsterdam-1928,Amsterdam,Netherlands,Europe,pair without coxswain 2 men,Men,SILVER,GameTeam,Great Britain team,https://olympics.com/en/athletes/terence-noel-o-brien,Terence Noel O'BRIEN,Great Britain,GB,GBR
Rowing,amsterdam-1928,Amsterdam,Netherlands,Europe,pair without coxswain 2 men,Men,SILVER,GameTeam,Great Britain team,https://olympics.com/en/athletes/robert-archibald-nisbet,Robert Archibald NISBET,Great Britain,GB,GBR
Rowing,amsterdam-1928,Amsterdam,Netherlands,Europe,pair without coxswain 2 men,Men,BRONZE,GameTeam,United States team,https://olympics.com/en/athletes/paul-l-mcdowell,Paul L. MCDOWELL,United States of America,US,USA
Rowing,amsterdam-1928,Amsterdam,Netherlands,Europe,pair without coxswain 2 men,Men,BRONZE,GameTeam,United States team,https://olympics.com/en/athletes/john-victor-schmitt,John Victor SCHMITT,United States of America,US,USA
